fullvisitorid,channelgrouping,time,country,city,totaltransactionrevenue,transactions,timeonsite,pageviews,sessionqualitydim,date,visitid,type,productrefundamount,productquantity,productprice,productrevenue,productsku,v2productname,v2productcategory,productvariant,currencycode,itemquantity,itemrevenue,transactionrevenue,transactionid,pagetitle,searchkeyword,pagepathlevel1,ecommerceaction_type,ecommerceaction_step,ecommerceaction_option,ts_timeonsite
3.722795802854193e+18,Organic Search,130950,United States,"",,,131,7,,2016-09-07,1473279306,PAGE,,,18,,GGOEGAAX0285,Google  Women's Muscle Tee,Home/Apparel/Women's/,(not set),USD,,,,,Women's,,/google+redesign/,0,1,,1969-12-31 19:02:11
2.227216614570087e+18,Organic Search,63772,Slovakia,"",,,114,5,,2017-04-29,1493501583,PAGE,,,4,,GGOEGCGB022199,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:54
9.028856142556514e+16,Organic Search,649320,India,"",,,1570,6,1,2017-07-12,1499887308,PAGE,,,21,,GGOEGAAX0761,Android Stretch Fit Hat Black,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:26:10
9.976766198795024e+18,Organic Search,218617,United States,"",,,411,10,,2016-10-19,1476899876,PAGE,,,1,,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:06:51
8.595629545104656e+18,Direct,7879,United States,"",,,70,5,,2017-06-15,1497583018,PAGE,,,20,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:10
1.968165483580761e+18,Organic Search,45168,Germany,"",,,129,4,,2017-02-24,1487945042,PAGE,,,34,,GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:09
1.9910765751481907e+18,Direct,16356,Sweden,"",,,127,6,,2017-01-02,1483359289,PAGE,,,28,,GGOEGOAB021499,Metal Texture Roller Pen,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments | Office | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:07
6.624901084849564e+17,Organic Search,72109,United States,"",,,212,8,,2016-08-30,1472571264,PAGE,,,21,,GGOEYHPA003510,YouTube Trucker Hat,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,,1969-12-31 19:03:32
3.901771359331271e+18,Organic Search,798447,Greece,"",,,821,22,,2017-01-22,1485130005,PAGE,,,0,,9182785,Google Women's Lightweight Microfleece Jacket,(not set),(not set),USD,,,,,Google Luggage Tag,,/google+redesign/,0,1,,1969-12-31 19:13:41
8.821135025529338e+18,Direct,226458,Brazil,"",,,532,19,,2017-02-24,1487987596,PAGE,,,3,,GGOEGFAQ016699,Bottle Opener Clip,Home/Accessories/Housewares/,(not set),USD,,,,,Housewares | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:08:52
3.9222583677013396e+18,Direct,186606,United States,"",,,191,6,,2017-03-27,1490624878,PAGE,,,9,,GGOEGDHG014499,Google Infuser-Top Water Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles & Tumblers | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:03:11
9.311209353904216e+18,Direct,0,France,"",,,155,10,,2016-12-13,1481630211,PAGE,,,16,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:35
7.67801107119426e+18,Referral,732682,United States,"",,,1862,20,56,2017-07-18,1500436281,PAGE,,,34,,GGOEGADC059314,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel, MD,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review,1969-12-31 19:31:02
3.063096877207215e+18,Organic Search,49603,Canada,"",,,59,4,,2017-03-14,1489522792,PAGE,,,4,,GGOEGCBB074399,Google Device Holder Sticky Pad,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:59
3.642790501265299e+18,Referral,73938,Mexico,"",,,198,9,,2016-12-25,1482700133,PAGE,,,0,,9183234,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,(not set),(not set),USD,,,,,Google Rucksack,,/google+redesign/,0,1,,1969-12-31 19:03:18
1.832869227978176e+17,Organic Search,440356,Myanmar (Burma),"",,,806,11,,2016-08-13,1471154281,PAGE,,,16,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:13:26
3.214340667932585e+18,Organic Search,53418,United States,"",,,59,5,,2016-10-20,1476962561,PAGE,,,24,,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:59
6.11442423021083e+18,Organic Search,223311,United States,"",,,280,11,,2017-04-09,1491804024,PAGE,,,18,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:04:40
5.942699283080717e+17,Organic Search,71419,United States,"",,,130,12,,2016-09-06,1473197088,PAGE,,,18,,GGOEGAAX0682,Google Youth Short Sleeve Tee Red,Home/Apparel/Kid's/,(not set),USD,,,,,Kid's,,/google+redesign/,0,1,,1969-12-31 19:02:10
1.5205347388178192e+17,Direct,23758,United States,"",,,24,3,,2017-05-22,1495513264,PAGE,,,18,,GGOEGAAX0339,Google Men's Vintage Badge Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:24
4.571581154335912e+18,Paid Search,48719,United States,"",,,394,9,,2016-12-10,1481405986,PAGE,,,5,,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:06:34
7.282038485492699e+17,Direct,257875,United States,"",,,496,18,,2017-01-27,1485571656,PAGE,,,8,,GGOEGOBC078699,Google Luggage Tag,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:08:16
1.334955477864113e+18,Direct,129453,United States,"",,,251,10,,2016-08-17,1471442784,PAGE,,,10,,GGOEGOCB017499,Leatherette Journal,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:04:11
2.2241658010680275e+17,Referral,306815,United States,"",,,964,14,,2016-09-02,1472838565,PAGE,,,15,,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,,1969-12-31 19:16:04
9.258477388966113e+18,Organic Search,0,Canada,"",,,358,7,,2017-01-26,1485491986,PAGE,,,10,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:58
3.595906579385393e+18,Referral,18842,Canada,"",,,19,3,,2016-09-14,1473916242,PAGE,,,2,,GGOEGFAQ016699,Bottle Opener Clip,Home/Lifestyle/,(not set),USD,,,,,Lifestyle,,/google+redesign/,0,1,,1969-12-31 19:00:19
8.275108298471955e+18,Organic Search,177605,Italy,"",,,218,10,,2016-08-25,1472158566,PAGE,,,2,,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:03:38
9.889132776788072e+18,Organic Search,35630,United Kingdom,"",,,121,4,,2016-12-12,1481579168,PAGE,,,16,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:01
1.1933062387079004e+18,Organic Search,0,United States,"",,,101,11,,2017-01-01,1483341569,PAGE,,,109,,GGOEGAAX0568,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:41
3.0718835092342694e+17,Direct,138596,Spain,"",,,308,11,,2017-01-28,1485590656,PAGE,,,24,,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:08
6.189289209205332e+17,Direct,15440,United States,"",,,135,11,,2017-01-10,1484075811,PAGE,,,59,,GGOEGEHQ024099,Clip-on Compact Charger,Home/Electronics/Power/,(not set),USD,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:15
7.961881884938896e+18,Organic Search,57471,United States,"",,,67,9,,2016-09-06,1473173403,PAGE,,,16,,GGOEGAAX0317,YouTube Men's Short Sleeve Hero Tee White,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,,1969-12-31 19:01:07
9.222339118634388e+18,Paid Search,118382,United States,"",,,152,8,,2017-01-25,1485390646,PAGE,,,13,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:32
6.334598871433577e+17,Organic Search,161876,United States,"",,,335,13,,2016-11-24,1480006026,PAGE,,,6,,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Home/Electronics/Electronics Accessories/,(not set),USD,,,,,Accessories | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:35
9.552515238008306e+18,Referral,63793,United States,"",,,64,4,,2016-12-23,1482538123,PAGE,,,119,,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:04
8.232947695089161e+18,Referral,18487,United States,"",,,228,12,,2016-08-11,1470939742,PAGE,,,99,,GGOEGBRA037499,Deluge Waterproof Backpack,Home/Limited Supply/Bags/,(not set),USD,,,,,Bags,,/google+redesign/,0,1,,1969-12-31 19:03:48
5.686316020815907e+17,Paid Search,43456,United States,"",,,155,12,,2017-03-17,1489792405,PAGE,,,18,,GGOEGHPJ080110,Google 5-Panel Cap,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:35
5.819061798434761e+18,Organic Search,109709,United States,"",,,290,11,,2017-01-02,1483381618,PAGE,,,1,,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:04:50
7.222427357037112e+18,Organic Search,99722,Turkey,"",,,198,8,,2017-01-04,1483539975,PAGE,,,3,,GGOEGBJR018199,Reusable Shopping Bag,Home/Bags/Shopping and Totes/,(not set),USD,,,,,Shopping & Totes | Bags | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:03:18
3.59054226037727e+18,Referral,326487,United States,"",,,743,9,,2016-09-21,1474522554,PAGE,,,31,,GGOEGOAB022499,Satin Black Ballpoint Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:12:23
5.665193449171339e+18,Organic Search,253670,France,"",,,279,7,,2016-09-02,1472833067,PAGE,,,4,,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:04:39
7.420872147773242e+17,Organic Search,127853,United States,"",,,167,9,,2017-01-08,1483908739,PAGE,,,18,,GGOEGAAX0342,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:47
2.000681305437643e+18,Referral,25062,United States,"",,,25,3,,2016-10-08,1475959738,PAGE,,,55,,GGOEGAAX0359,Android Men's  Zip Hoodie,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:25
3.6572421746979635e+18,Organic Search,30867,United States,"",,,82,6,,2016-09-02,1472868861,PAGE,,,16,,GGOEGAAX0286,Google Women's Short Sleeve V-Neck Tee Black,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,,1969-12-31 19:01:22
6.245029969007903e+18,Organic Search,297533,Canada,"",,,636,10,,2017-01-07,1483833281,PAGE,,,76,,GGOEGEVB070699,Google Bluetooth Speaker-Power Bank,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:10:36
8.959109474800765e+17,Organic Search,65232,United States,"",,,70,5,,2016-11-02,1478122037,PAGE,,,23,,GGOEGAAX0614,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:10
7.877368528611091e+17,Referral,65666,United States,"",,,106,4,,2016-12-18,1482098696,EVENT,,,34,,GGOEGEVR014999,Google Water Resistant Bluetooth Speaker,Home/Electronics/Audio/,(not set),,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,1,1,,1969-12-31 19:01:46
2.0447349692305708e+18,Organic Search,118525,United States,"",,,152,12,,2017-02-22,1487797231,PAGE,,,8,,GGOEAOCH014199,Android Journal Book Set,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:32
2.73655501634679e+17,Organic Search,124243,Canada,"",,,124,4,,2017-05-14,1494812132,PAGE,,,6,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:04
3.7562936465186985e+18,Paid Search,93234,United States,"",,,227,11,,2016-12-03,1480794203,PAGE,,,74,,GGOEGAAX0582,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:03:47
8.806537467631168e+17,Referral,86450,United States,"",,,110,7,,2017-05-29,1496081434,PAGE,,,1,,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:50
1.957458976293878e+18,Organic Search,31231,United States,"",,,1272,4,,2016-08-12,1471007312,PAGE,,,16,,GGOEGAAX0345,Android Men's Vintage Tee,Home/Apparel/Men's/,(not set),USD,,,,,Men's,,/google+redesign/,0,1,,1969-12-31 19:21:12
4.724343029185512e+18,Organic Search,36500,United States,"",42,1,328,14,,2017-03-16,1489700969,PAGE,,,16,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:28
6.474286940567866e+18,Direct,49611,Italy,"",,,393,9,,2016-12-11,1481483692,PAGE,,,51,,GGOEGAAX0362,Google Men's Pullover Hoodie Grey,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:06:33
1.9392581155205754e+17,Organic Search,25833,Canada,"",,,115,7,,2017-03-22,1490202046,PAGE,,,1,,GGOEGODR017799,Recycled Mouse Pad,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:55
6.010250598436086e+18,Direct,149835,United States,"",,,365,11,,2017-04-19,1492620448,PAGE,,,39,,GGOEGEVA022399,Micro Wireless Earbud,Home/Electronics/Audio/,(not set),USD,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:06:05
9.740144896864973e+18,Organic Search,112751,Mexico,"",,,764,11,,2016-08-31,1472671647,PAGE,,,74,,GGOEGAAX0594,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,,1969-12-31 19:12:44
8.16478947206627e+18,Referral,160502,United States,"",,,161,8,,2017-05-27,1495896968,PAGE,,,249,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,,1969-12-31 19:02:41
8.930475774208559e+17,Organic Search,839587,Poland,"",,,909,14,,2016-08-22,1471905425,PAGE,,,1,,GGOEGKAA019299,Switch Tone Color Crayon Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:15:09
3.6303670751542385e+18,Organic Search,109016,United States,"",,,126,16,,2016-11-04,1478321784,PAGE,,,16,,GGOEGAAX0279,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:02:06
2.114519187976663e+18,Organic Search,88429,Venezuela,"",,,718,6,,2017-02-04,1486234274,PAGE,,,21,,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:11:58
6.958484995976233e+17,Paid Search,59295,United States,"",,,415,19,,2016-09-09,1473474106,PAGE,,,16,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:06:55
8.640812418675022e+17,Organic Search,0,Romania,"",,,143,7,,2017-06-28,1498655772,PAGE,,,0,,9180754,8 pc Android Sticker Sheet,(not set),(not set),USD,,,,,Waze Baby on Board Window Decal,,/google+redesign/,0,1,,1969-12-31 19:02:23
5.319040329239093e+18,Organic Search,0,Australia,"",,,375,7,,2016-08-31,1472635010,PAGE,,,16,,GGOEGAAX0340,Google Men's Vintage Badge Tee Green,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:06:15
1.1747834921561827e+17,Organic Search,15536,Indonesia,"",,,36,5,,2017-02-18,1487465962,PAGE,,,9,,GGOEYOCR078099,YouTube Spiral Journal with Pen,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:36
2.1083324102211878e+17,Organic Search,213376,India,"",,,248,10,,2017-01-12,1484278481,PAGE,,,10,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:04:08
9.160607781599265e+18,Paid Search,164437,United States,"",,,305,12,6,2017-07-08,1499561516,PAGE,,,3,,GGOEGFAQ016699,Bottle Opener Clip,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:05:05
1.7396407545206415e+18,Paid Search,61350,United States,"",,,61,3,,2017-01-06,1483689905,PAGE,,,22,,GGOEGESB015099,Basecamp Explorer Powerbank Flashlight,Home/Electronics/Flashlights/,(not set),USD,,,,,Flashlights | Electronics | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:01
7.006912635572773e+18,Organic Search,0,Canada,"",,,17,3,1,2017-07-25,1501039257,PAGE,,,19,,GGOEGAAX0330,YouTube Men's Long & Lean Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:00:17
2.412800952664529e+18,Direct,515342,Finland,"",,,675,9,,2017-01-03,1483447252,PAGE,,,4,,GGOEGESC014099,Rocket Flashlight,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:11:15
9.50676259034422e+17,Organic Search,0,United States,"",,,964,18,54,2017-07-06,1499386598,PAGE,,,0,,9182859,Google Toddler Raglan Shirt Blue Heather/Navy,(not set),(not set),USD,,,,,20 oz Stainless Steel Insulated Tumbler,,/google+redesign/,0,1,,1969-12-31 19:16:04
7.722708376355504e+18,Direct,206916,United States,"",,,629,15,,2017-02-14,1487121019,PAGE,,,18,,GGOEGAAX0297,Google Women's Short Sleeve Hero Tee Red Heather,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:10:29
6.072027191441233e+18,Organic Search,143188,United States,"",,,826,12,,2016-09-05,1473066262,PAGE,,,16,,GGOEGAAX0345,Android Men's Vintage Tee,Home/Apparel/,(not set),USD,,,,,Apparel,,/store.html,0,1,,1969-12-31 19:13:46
6.225381240882625e+18,Organic Search,268319,Canada,"",,,268,17,,2016-08-08,1470683108,PAGE,,,18,,GGOEGAAX0301,Google Women's Tank Top,Home/Apparel/,(not set),USD,,,,,Apparel,,/store.html,0,1,,1969-12-31 19:04:28
7.356792955582365e+18,Organic Search,6906,Canada,"",,,1661,13,,2017-02-26,1488132235,PAGE,,,21,,GGOEGHPA002910,Google Trucker Hat,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:27:41
2.4677158950539223e+18,Direct,13192,United States,"",,,99,9,,2016-09-20,1474423904,PAGE,,,1,,GGOEGOAR021999,Color Changing Grip Pen,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,,1969-12-31 19:01:39
7.480028718956399e+18,Organic Search,0,United States,"",,,104,7,,2017-03-11,1489296272,PAGE,,,10,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:01:44
5.569275433551046e+18,Organic Search,577413,United States,"",63,1,1102,19,,2017-07-02,1499007891,PAGE,,,4,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,,1969-12-31 19:18:22
8.226511860610757e+18,Direct,7155,United States,"",,,77,4,,2016-09-09,1473432283,PAGE,,,19,,GGOEGAAX0327,Google Men's Skater Tee Grey,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,,1969-12-31 19:01:17
